Departure_Date,Departure_Day,Departure_Time,Plane_Type,Oil_Price,Days_In_Advance,Sale_Day,Ticket_Price,Price_Increase,Price1,Price2,Price3
10/20/23,Friday,7:30am,B737,90.64,29,Thursday,134,FALSE,0.00,0.00,0.00
10/20/23,Friday,7:30am,B737,92.06,28,Friday,135,TRUE,-0.04,0.00,0.00
10/20/23,Friday,7:30am,B737,91.88,27,Saturday,142,TRUE,0.01,-0.04,0.00
10/20/23,Friday,7:30am,B737,93.70,26,Sunday,142,FALSE,0.05,0.01,-0.04
10/20/23,Friday,7:30am,B737,93.93,25,Monday,142,FALSE,0.00,0.05,0.01
10/20/23,Friday,7:30am,B737,94.43,24,Tuesday,144,TRUE,0.00,0.00,0.05
10/20/23,Friday,7:30am,B737,94.34,23,Wednesday,144,FALSE,0.01,0.00,0.00
10/20/23,Friday,7:30am,B737,93.53,22,Thursday,144,FALSE,0.00,0.01,0.00
10/20/23,Friday,7:30am,B737,93.30,21,Friday,144,FALSE,0.00,0.00,0.01
10/20/23,Friday,7:30am,B737,93.27,20,Saturday,144,FALSE,0.00,0.00,0.00
10/20/23,Friday,7:30am,B737,93.29,19,Sunday,170,TRUE,0.00,0.00,0.00
10/20/23,Friday,7:30am,B737,93.96,18,Monday,167,FALSE,0.18,0.00,0.00
10/20/23,Friday,7:30am,B737,96.55,17,Tuesday,176,TRUE,-0.02,0.18,0.00
10/20/23,Friday,7:30am,B737,95.38,16,Wednesday,129,FALSE,0.05,-0.02,0.18
10/20/23,Friday,7:30am,B737,92.20,15,Thursday,139,TRUE,-0.27,0.05,-0.02
10/20/23,Friday,7:30am,B737,90.71,14,Friday,134,FALSE,0.08,-0.27,0.05
10/20/23,Friday,7:30am,B737,90.92,13,Saturday,139,TRUE,-0.04,0.08,-0.27
10/20/23,Friday,7:30am,B737,85.81,12,Sunday,137,FALSE,0.04,-0.04,0.08
10/20/23,Friday,7:30am,B737,84.07,11,Monday,136,FALSE,-0.01,0.04,-0.04
10/20/23,Friday,7:30am,B737,84.58,10,Tuesday,136,FALSE,-0.01,-0.01,0.04
10/20/23,Friday,7:30am,B737,88.15,9,Wednesday,116,FALSE,0.00,-0.01,-0.01
10/20/23,Friday,7:30am,B737,87.65,8,Thursday,116,FALSE,-0.15,0.00,-0.01
10/20/23,Friday,7:30am,B737,85.82,7,Friday,133,TRUE,0.00,-0.15,0.00
10/20/23,Friday,7:30am,B737,86,6,Saturday,114,FALSE,0.15,0.00,-0.15
10/20/23,Friday,7:30am,B737,90.89,5,Sunday,116,TRUE,-0.14,0.15,0.00
10/20/23,Friday,7:30am,B737,89.65,4,Monday,116,FALSE,0.02,-0.14,0.15
10/20/23,Friday,7:30am,B737,89.9,3,Tuesday,146,TRUE,0.00,0.02,-0.14
10/20/23,Friday,7:30am,B737,91.5,2,Wednesday,133,FALSE,0.26,0.00,0.02
10/20/23,Friday,7:30am,B737,92.38,1,Thursday,459,TRUE,-0.09,0.26,0.00
10/20/23,Friday,7:45pm,A320,85.14,56,Friday,194,TRUE,0.00,-0.01,0.01
10/20/23,Friday,7:45pm,A320,86.24,55,Saturday,194,FALSE,0.01,0.00,-0.01
10/20/23,Friday,7:45pm,A320,85.34,54,Sunday,194,FALSE,0.00,0.01,0.00
10/20/23,Friday,7:45pm,A320,86.17,53,Monday,217,TRUE,0.00,0.00,0.01
10/20/23,Friday,7:45pm,A320,87.55,52,Tuesday,228,TRUE,0.12,0.00,0.00
10/20/23,Friday,7:45pm,A320,86.40,51,Wednesday,205,FALSE,0.05,0.12,0.00
10/20/23,Friday,7:45pm,A320,86.81,50,Thursday,191,FALSE,-0.10,0.05,0.12
10/20/23,Friday,7:45pm,A320,86.21,49,Friday,142,FALSE,-0.07,-0.10,0.05
10/20/23,Friday,7:45pm,A320,84.89,48,Saturday,143,TRUE,-0.26,-0.07,-0.10
10/20/23,Friday,7:45pm,A320,83.45,47,Sunday,151,TRUE,0.01,-0.26,-0.07
10/20/23,Friday,7:45pm,A320,84.12,46,Monday,145,FALSE,0.06,0.01,-0.26
10/20/23,Friday,7:45pm,A320,84.80,45,Tuesday,145,FALSE,-0.04,0.06,0.01
10/20/23,Friday,7:45pm,A320,84.46,44,Wednesday,168,TRUE,0.00,-0.04,0.06
10/20/23,Friday,7:45pm,A320,84.03,43,Thursday,205,TRUE,0.16,0.00,-0.04
10/20/23,Friday,7:45pm,A320,83.21,42,Friday,199,FALSE,0.22,0.16,0.00
10/20/23,Friday,7:45pm,A320,83.36,41,Saturday,199,FALSE,-0.03,0.22,0.16
10/20/23,Friday,7:45pm,A320,84.48,40,Sunday,199,FALSE,0.00,-0.03,0.22
10/20/23,Friday,7:45pm,A320,84.42,39,Monday,194,FALSE,0.00,0.00,-0.03
10/20/23,Friday,7:45pm,A320,85.49,38,Tuesday,194,FALSE,-0.03,0.00,0.00
10/20/23,Friday,7:45pm,A320,85.86,37,Wednesday,194,FALSE,0.00,-0.03,0.00
10/20/23,Friday,7:45pm,A320,86.86,36,Thursday,194,FALSE,0.00,0.00,-0.03
10/20/23,Friday,7:45pm,A320,88.55,35,Friday,194,FALSE,0.00,0.00,0.00
10/20/23,Friday,7:45pm,A320,89.00,34,Saturday,194,FALSE,0.00,0.00,0.00
10/20/23,Friday,7:45pm,A320,90.04,33,Sunday,194,FALSE,0.00,0.00,0.00
10/20/23,Friday,7:45pm,A320,90.60,32,Monday,194,FALSE,0.00,0.00,0.00
10/20/23,Friday,7:45pm,A320,89.92,31,Tuesday,194,FALSE,0.00,0.00,0.00
10/20/23,Friday,7:45pm,A320,90.65,30,Wednesday,194,FALSE,0.00,0.00,0.00
10/20/23,Friday,7:45pm,A320,90.64,29,Thursday,193,FALSE,0.00,0.00,0.00
10/20/23,Friday,7:45pm,A320,92.06,28,Friday,193,FALSE,-0.01,0.00,0.00
10/20/23,Friday,7:45pm,A320,91.88,27,Saturday,193,FALSE,0.00,-0.01,0.00
10/20/23,Friday,7:45pm,A320,93.70,26,Sunday,194,TRUE,0.00,0.00,-0.01
10/20/23,Friday,7:45pm,A320,93.93,25,Monday,193,FALSE,0.01,0.00,0.00
10/20/23,Friday,7:45pm,A320,94.43,24,Tuesday,193,FALSE,-0.01,0.01,0.00
10/20/23,Friday,7:45pm,A320,94.34,23,Wednesday,193,FALSE,0.00,-0.01,0.01
10/20/23,Friday,7:45pm,A320,93.53,22,Thursday,193,FALSE,0.00,0.00,-0.01
10/20/23,Friday,7:45pm,A320,93.30,21,Friday,194,TRUE,0.00,0.00,0.00
10/20/23,Friday,7:45pm,A320,93.27,20,Saturday,194,FALSE,0.01,0.00,0.00
10/20/23,Friday,7:45pm,A320,93.29,19,Sunday,206,TRUE,0.00,0.01,0.00
10/20/23,Friday,7:45pm,A320,93.96,18,Monday,194,FALSE,0.06,0.00,0.01
10/20/23,Friday,7:45pm,A320,96.55,17,Tuesday,204,TRUE,-0.06,0.06,0.00
10/20/23,Friday,7:45pm,A320,95.38,16,Wednesday,204,FALSE,0.05,-0.06,0.06
10/20/23,Friday,7:45pm,A320,92.20,15,Thursday,195,FALSE,0.00,0.05,-0.06
10/20/23,Friday,7:45pm,A320,90.71,14,Friday,199,TRUE,-0.04,0.00,0.05
10/20/23,Friday,7:45pm,A320,90.92,13,Saturday,199,FALSE,0.02,-0.04,0.00
10/20/23,Friday,7:45pm,A320,85.81,12,Sunday,199,FALSE,0.00,0.02,-0.04
10/20/23,Friday,7:45pm,A320,84.07,11,Monday,199,FALSE,0.00,0.00,0.02
10/20/23,Friday,7:45pm,A320,84.58,10,Tuesday,154,FALSE,0.00,0.00,0.00
10/20/23,Friday,7:45pm,A320,88.15,9,Wednesday,199,TRUE,-0.23,0.00,0.00
10/20/23,Friday,7:45pm,A320,87.65,8,Thursday,150,FALSE,0.29,-0.23,0.00
10/20/23,Friday,7:45pm,A320,85.82,7,Friday,148,FALSE,-0.25,0.29,-0.23
10/20/23,Friday,7:45pm,A320,86,6,Saturday,194,TRUE,-0.01,-0.25,0.29
10/20/23,Friday,7:45pm,A320,90.89,5,Sunday,194,FALSE,0.31,-0.01,-0.25
10/20/23,Friday,7:45pm,A320,89.65,4,Monday,152,FALSE,0.00,0.31,-0.01
10/20/23,Friday,7:45pm,A320,89.9,3,Tuesday,155,TRUE,-0.22,0.00,0.31
10/20/23,Friday,7:45pm,A320,91.5,2,Wednesday,170,TRUE,0.02,-0.22,0.00
10/20/23,Friday,7:45pm,A320,92.38,1,Thursday,269,TRUE,0.10,0.02,-0.22
10/20/23,Friday,8:50am,B737,85.14,56,Friday,184,TRUE,0.00,-0.26,0.36
10/20/23,Friday,8:50am,B737,86.24,55,Saturday,194,TRUE,0.28,0.00,-0.26
10/20/23,Friday,8:50am,B737,85.34,54,Sunday,194,FALSE,0.05,0.28,0.00
10/20/23,Friday,8:50am,B737,86.17,53,Monday,192,FALSE,0.00,0.05,0.28
10/20/23,Friday,8:50am,B737,87.55,52,Tuesday,192,FALSE,-0.01,0.00,0.05
10/20/23,Friday,8:50am,B737,86.40,51,Wednesday,143,FALSE,0.00,-0.01,0.00
10/20/23,Friday,8:50am,B737,86.81,50,Thursday,191,TRUE,-0.26,0.00,-0.01
10/20/23,Friday,8:50am,B737,86.21,49,Friday,190,FALSE,0.34,-0.26,0.00
10/20/23,Friday,8:50am,B737,84.89,48,Saturday,189,FALSE,-0.01,0.34,-0.26
10/20/23,Friday,8:50am,B737,83.45,47,Sunday,189,FALSE,-0.01,-0.01,0.34
10/20/23,Friday,8:50am,B737,84.12,46,Monday,189,FALSE,0.00,-0.01,-0.01
10/20/23,Friday,8:50am,B737,84.80,45,Tuesday,145,FALSE,0.00,0.00,-0.01
10/20/23,Friday,8:50am,B737,84.46,44,Wednesday,168,TRUE,-0.23,0.00,0.00
10/20/23,Friday,8:50am,B737,84.03,43,Thursday,150,FALSE,0.16,-0.23,0.00
10/20/23,Friday,8:50am,B737,83.21,42,Friday,169,TRUE,-0.11,0.16,-0.23
10/20/23,Friday,8:50am,B737,83.36,41,Saturday,169,FALSE,0.13,-0.11,0.16
10/20/23,Friday,8:50am,B737,84.48,40,Sunday,169,FALSE,0.00,0.13,-0.11
10/20/23,Friday,8:50am,B737,84.42,39,Monday,167,FALSE,0.00,0.00,0.13
10/20/23,Friday,8:50am,B737,85.49,38,Tuesday,167,FALSE,-0.01,0.00,0.00
10/20/23,Friday,8:50am,B737,85.86,37,Wednesday,167,FALSE,0.00,-0.01,0.00
10/20/23,Friday,8:50am,B737,86.86,36,Thursday,194,TRUE,0.00,0.00,-0.01
10/20/23,Friday,8:50am,B737,88.55,35,Friday,194,FALSE,0.16,0.00,0.00
10/20/23,Friday,8:50am,B737,89.00,34,Saturday,194,FALSE,0.00,0.16,0.00
10/20/23,Friday,8:50am,B737,90.04,33,Sunday,194,FALSE,0.00,0.00,0.16
10/20/23,Friday,8:50am,B737,90.60,32,Monday,169,FALSE,0.00,0.00,0.00
10/20/23,Friday,8:50am,B737,89.92,31,Tuesday,169,FALSE,-0.13,0.00,0.00
10/20/23,Friday,8:50am,B737,90.65,30,Wednesday,169,FALSE,0.00,-0.13,0.00
10/20/23,Friday,8:50am,B737,90.64,29,Thursday,183,TRUE,0.00,0.00,-0.13
10/20/23,Friday,8:50am,B737,92.06,28,Friday,148,FALSE,0.08,0.00,0.00
10/20/23,Friday,8:50am,B737,91.88,27,Saturday,188,TRUE,-0.19,0.08,0.00
10/20/23,Friday,8:50am,B737,93.70,26,Sunday,184,FALSE,0.27,-0.19,0.08
10/20/23,Friday,8:50am,B737,93.93,25,Monday,142,FALSE,-0.02,0.27,-0.19
10/20/23,Friday,8:50am,B737,94.43,24,Tuesday,193,TRUE,-0.23,-0.02,0.27
10/20/23,Friday,8:50am,B737,94.34,23,Wednesday,193,FALSE,0.36,-0.23,-0.02
10/20/23,Friday,8:50am,B737,93.53,22,Thursday,193,FALSE,0.00,0.36,-0.23
10/20/23,Friday,8:50am,B737,93.30,21,Friday,193,FALSE,0.00,0.00,0.36
10/20/23,Friday,8:50am,B737,93.27,20,Saturday,194,TRUE,0.00,0.00,0.00
10/20/23,Friday,8:50am,B737,93.29,19,Sunday,194,FALSE,0.01,0.00,0.00
10/20/23,Friday,8:50am,B737,93.96,18,Monday,194,FALSE,0.00,0.01,0.00
10/20/23,Friday,8:50am,B737,96.55,17,Tuesday,176,FALSE,0.00,0.00,0.01
10/20/23,Friday,8:50am,B737,95.38,16,Wednesday,154,FALSE,-0.09,0.00,0.00
10/20/23,Friday,8:50am,B737,92.20,15,Thursday,139,FALSE,-0.13,-0.09,0.00
10/20/23,Friday,8:50am,B737,90.71,14,Friday,193,TRUE,-0.10,-0.13,-0.09
10/20/23,Friday,8:50am,B737,90.92,13,Saturday,199,TRUE,0.39,-0.10,-0.13
10/20/23,Friday,8:50am,B737,85.81,12,Sunday,193,FALSE,0.03,0.39,-0.10
10/20/23,Friday,8:50am,B737,84.07,11,Monday,151,FALSE,-0.03,0.03,0.39
10/20/23,Friday,8:50am,B737,84.58,10,Tuesday,156,TRUE,-0.22,-0.03,0.03
10/20/23,Friday,8:50am,B737,88.15,9,Wednesday,152,FALSE,0.03,-0.22,-0.03
10/20/23,Friday,8:50am,B737,87.65,8,Thursday,143,FALSE,-0.03,0.03,-0.22
10/20/23,Friday,8:50am,B737,85.82,7,Friday,133,FALSE,-0.06,-0.03,0.03
10/20/23,Friday,8:50am,B737,86,6,Saturday,132,FALSE,-0.07,-0.06,-0.03
10/20/23,Friday,8:50am,B737,90.89,5,Sunday,142,TRUE,-0.01,-0.07,-0.06
10/20/23,Friday,8:50am,B737,89.65,4,Monday,132,FALSE,0.08,-0.01,-0.07
10/20/23,Friday,8:50am,B737,89.9,3,Tuesday,146,TRUE,-0.07,0.08,-0.01
10/20/23,Friday,8:50am,B737,91.5,2,Wednesday,116,FALSE,0.11,-0.07,0.08
10/20/23,Friday,8:50am,B737,92.38,1,Thursday,205,TRUE,-0.21,0.11,-0.07
10/21/23,Saturday,1:30pm,B737,86.24,56,Saturday,94,FALSE,0.01,0.00,0.00
10/21/23,Saturday,1:30pm,B737,85.34,55,Sunday,94,FALSE,-0.18,0.01,0.00
10/21/23,Saturday,1:30pm,B737,86.17,54,Monday,93,FALSE,0.00,-0.18,0.01
10/21/23,Saturday,1:30pm,B737,87.55,53,Tuesday,93,FALSE,-0.01,0.00,-0.18
10/21/23,Saturday,1:30pm,B737,86.40,52,Wednesday,104,TRUE,0.00,-0.01,0.00
10/21/23,Saturday,1:30pm,B737,86.81,51,Thursday,93,FALSE,0.12,0.00,-0.01
10/21/23,Saturday,1:30pm,B737,86.21,50,Friday,113,TRUE,-0.11,0.12,0.00
10/21/23,Saturday,1:30pm,B737,84.89,49,Saturday,114,TRUE,0.22,-0.11,0.12
10/21/23,Saturday,1:30pm,B737,83.45,48,Sunday,114,FALSE,0.01,0.22,-0.11
10/21/23,Saturday,1:30pm,B737,84.12,47,Monday,114,FALSE,0.00,0.01,0.22
10/21/23,Saturday,1:30pm,B737,84.80,46,Tuesday,114,FALSE,0.00,0.00,0.01
10/21/23,Saturday,1:30pm,B737,84.46,45,Wednesday,114,FALSE,0.00,0.00,0.00
10/21/23,Saturday,1:30pm,B737,84.03,44,Thursday,118,TRUE,0.00,0.00,0.00
10/21/23,Saturday,1:30pm,B737,83.21,43,Friday,139,TRUE,0.04,0.00,0.00
10/21/23,Saturday,1:30pm,B737,83.36,42,Saturday,139,FALSE,0.18,0.04,0.00
10/21/23,Saturday,1:30pm,B737,84.48,41,Sunday,139,FALSE,0.00,0.18,0.04
10/21/23,Saturday,1:30pm,B737,84.42,40,Monday,139,FALSE,0.00,0.00,0.18
10/21/23,Saturday,1:30pm,B737,85.49,39,Tuesday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,1:30pm,B737,85.86,38,Wednesday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,1:30pm,B737,86.86,37,Thursday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,1:30pm,B737,88.55,36,Friday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,1:30pm,B737,89.00,35,Saturday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,1:30pm,B737,90.04,34,Sunday,118,FALSE,0.00,0.00,0.00
10/21/23,Saturday,1:30pm,B737,90.60,33,Monday,118,FALSE,-0.15,0.00,0.00
10/21/23,Saturday,1:30pm,B737,89.92,32,Tuesday,117,FALSE,0.00,-0.15,0.00
10/21/23,Saturday,1:30pm,B737,90.65,31,Wednesday,117,FALSE,-0.01,0.00,-0.15
10/21/23,Saturday,1:30pm,B737,90.64,30,Thursday,117,FALSE,0.00,-0.01,0.00
10/21/23,Saturday,1:30pm,B737,92.06,29,Friday,114,FALSE,0.00,0.00,-0.01
10/21/23,Saturday,1:30pm,B737,91.88,28,Saturday,114,FALSE,-0.03,0.00,0.00
10/21/23,Saturday,1:30pm,B737,93.70,27,Sunday,114,FALSE,0.00,-0.03,0.00
10/21/23,Saturday,1:30pm,B737,93.93,26,Monday,113,FALSE,0.00,0.00,-0.03
10/21/23,Saturday,1:30pm,B737,94.43,25,Tuesday,113,FALSE,-0.01,0.00,0.00
10/21/23,Saturday,1:30pm,B737,94.34,24,Wednesday,113,FALSE,0.00,-0.01,0.00
10/21/23,Saturday,1:30pm,B737,93.53,23,Thursday,113,FALSE,0.00,0.00,-0.01
10/21/23,Saturday,1:30pm,B737,93.30,22,Friday,105,FALSE,0.00,0.00,0.00
10/21/23,Saturday,1:30pm,B737,93.27,21,Saturday,105,FALSE,-0.07,0.00,0.00
10/21/23,Saturday,1:30pm,B737,93.29,20,Sunday,115,TRUE,0.00,-0.07,0.00
10/21/23,Saturday,1:30pm,B737,93.96,19,Monday,115,FALSE,0.10,0.00,-0.07
10/21/23,Saturday,1:30pm,B737,96.55,18,Tuesday,116,TRUE,0.00,0.10,0.00
10/21/23,Saturday,1:30pm,B737,95.38,17,Wednesday,99,FALSE,0.01,0.00,0.10
10/21/23,Saturday,1:30pm,B737,92.20,16,Thursday,90,FALSE,-0.15,0.01,0.00
10/21/23,Saturday,1:30pm,B737,90.71,15,Friday,91,TRUE,-0.09,-0.15,0.01
10/21/23,Saturday,1:30pm,B737,90.92,14,Saturday,63,FALSE,0.01,-0.09,-0.15
10/21/23,Saturday,1:30pm,B737,85.81,13,Sunday,83,TRUE,-0.31,0.01,-0.09
10/21/23,Saturday,1:30pm,B737,84.07,12,Monday,99,TRUE,0.32,-0.31,0.01
10/21/23,Saturday,1:30pm,B737,84.58,11,Tuesday,99,FALSE,0.19,0.32,-0.31
10/21/23,Saturday,1:30pm,B737,88.15,10,Wednesday,99,FALSE,0.00,0.19,0.32
10/21/23,Saturday,1:30pm,B737,87.65,9,Thursday,99,FALSE,0.00,0.00,0.19
10/21/23,Saturday,1:30pm,B737,85.82,8,Friday,99,FALSE,0.00,0.00,0.00
10/21/23,Saturday,1:30pm,B737,86,7,Saturday,99,FALSE,0.00,0.00,0.00
10/21/23,Saturday,1:30pm,B737,90.89,6,Sunday,116,TRUE,0.00,0.00,0.00
10/21/23,Saturday,1:30pm,B737,89.65,5,Monday,116,FALSE,0.17,0.00,0.00
10/21/23,Saturday,1:30pm,B737,89.9,4,Tuesday,137,TRUE,0.00,0.17,0.00
10/21/23,Saturday,1:30pm,B737,91.5,3,Wednesday,116,FALSE,0.18,0.00,0.17
10/21/23,Saturday,1:30pm,B737,92.38,2,Thursday,99,FALSE,-0.15,0.18,0.00
10/21/23,Saturday,1:30pm,B737,92.16,1,Friday,143,TRUE,-0.15,-0.15,0.18
10/21/23,Saturday,10:35am,A320,86.24,56,Saturday,153,TRUE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,85.34,55,Sunday,144,FALSE,0.10,0.00,0.00
10/21/23,Saturday,10:35am,A320,86.17,54,Monday,144,FALSE,-0.06,0.10,0.00
10/21/23,Saturday,10:35am,A320,87.55,53,Tuesday,144,FALSE,0.00,-0.06,0.10
10/21/23,Saturday,10:35am,A320,86.40,52,Wednesday,143,FALSE,0.00,0.00,-0.06
10/21/23,Saturday,10:35am,A320,86.81,51,Thursday,137,FALSE,-0.01,0.00,0.00
10/21/23,Saturday,10:35am,A320,86.21,50,Friday,136,FALSE,-0.04,-0.01,0.00
10/21/23,Saturday,10:35am,A320,84.89,49,Saturday,142,TRUE,-0.01,-0.04,-0.01
10/21/23,Saturday,10:35am,A320,83.45,48,Sunday,146,TRUE,0.04,-0.01,-0.04
10/21/23,Saturday,10:35am,A320,84.12,47,Monday,139,FALSE,0.03,0.04,-0.01
10/21/23,Saturday,10:35am,A320,84.80,46,Tuesday,139,FALSE,-0.05,0.03,0.04
10/21/23,Saturday,10:35am,A320,84.46,45,Wednesday,139,FALSE,0.00,-0.05,0.03
10/21/23,Saturday,10:35am,A320,84.03,44,Thursday,139,FALSE,0.00,0.00,-0.05
10/21/23,Saturday,10:35am,A320,83.21,43,Friday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,83.36,42,Saturday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,84.48,41,Sunday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,84.42,40,Monday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,85.49,39,Tuesday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,85.86,38,Wednesday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,86.86,37,Thursday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,88.55,36,Friday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,89.00,35,Saturday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,90.04,34,Sunday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,90.60,33,Monday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,89.92,32,Tuesday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,90.65,31,Wednesday,139,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,90.64,30,Thursday,136,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,92.06,29,Friday,136,FALSE,-0.02,0.00,0.00
10/21/23,Saturday,10:35am,A320,91.88,28,Saturday,131,FALSE,0.00,-0.02,0.00
10/21/23,Saturday,10:35am,A320,93.70,27,Sunday,136,TRUE,-0.04,0.00,-0.02
10/21/23,Saturday,10:35am,A320,93.93,26,Monday,136,FALSE,0.04,-0.04,0.00
10/21/23,Saturday,10:35am,A320,94.43,25,Tuesday,130,FALSE,0.00,0.04,-0.04
10/21/23,Saturday,10:35am,A320,94.34,24,Wednesday,136,TRUE,-0.04,0.00,0.04
10/21/23,Saturday,10:35am,A320,93.53,23,Thursday,113,FALSE,0.05,-0.04,0.00
10/21/23,Saturday,10:35am,A320,93.30,22,Friday,113,FALSE,-0.17,0.05,-0.04
10/21/23,Saturday,10:35am,A320,93.27,21,Saturday,113,FALSE,0.00,-0.17,0.05
10/21/23,Saturday,10:35am,A320,93.29,20,Sunday,115,TRUE,0.00,0.00,-0.17
10/21/23,Saturday,10:35am,A320,93.96,19,Monday,115,FALSE,0.02,0.00,0.00
10/21/23,Saturday,10:35am,A320,96.55,18,Tuesday,116,TRUE,0.00,0.02,0.00
10/21/23,Saturday,10:35am,A320,95.38,17,Wednesday,99,FALSE,0.01,0.00,0.02
10/21/23,Saturday,10:35am,A320,92.20,16,Thursday,90,FALSE,-0.15,0.01,0.00
10/21/23,Saturday,10:35am,A320,90.71,15,Friday,99,TRUE,-0.09,-0.15,0.01
10/21/23,Saturday,10:35am,A320,90.92,14,Saturday,116,TRUE,0.10,-0.09,-0.15
10/21/23,Saturday,10:35am,A320,85.81,13,Sunday,114,FALSE,0.17,0.10,-0.09
10/21/23,Saturday,10:35am,A320,84.07,12,Monday,116,TRUE,-0.02,0.17,0.10
10/21/23,Saturday,10:35am,A320,84.58,11,Tuesday,116,FALSE,0.02,-0.02,0.17
10/21/23,Saturday,10:35am,A320,88.15,10,Wednesday,116,FALSE,0.00,0.02,-0.02
10/21/23,Saturday,10:35am,A320,87.65,9,Thursday,116,FALSE,0.00,0.00,0.02
10/21/23,Saturday,10:35am,A320,85.82,8,Friday,99,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,86,7,Saturday,99,FALSE,-0.15,0.00,0.00
10/21/23,Saturday,10:35am,A320,90.89,6,Sunday,99,FALSE,0.00,-0.15,0.00
10/21/23,Saturday,10:35am,A320,89.65,5,Monday,99,FALSE,0.00,0.00,-0.15
10/21/23,Saturday,10:35am,A320,89.9,4,Tuesday,116,TRUE,0.00,0.00,0.00
10/21/23,Saturday,10:35am,A320,91.5,3,Wednesday,116,FALSE,0.17,0.00,0.00
10/21/23,Saturday,10:35am,A320,92.38,2,Thursday,109,FALSE,0.00,0.17,0.00
10/21/23,Saturday,10:35am,A320,92.16,1,Friday,143,TRUE,-0.06,0.00,0.17
10/21/23,Saturday,10:46pm,B737Max,86.24,56,Saturday,64,FALSE,0.01,0.00,0.00
10/21/23,Saturday,10:46pm,B737Max,85.34,55,Sunday,64,FALSE,-0.32,0.01,0.00
10/21/23,Saturday,10:46pm,B737Max,86.17,54,Monday,64,FALSE,0.00,-0.32,0.01
10/21/23,Saturday,10:46pm,B737Max,87.55,53,Tuesday,82,TRUE,0.00,0.00,-0.32
10/21/23,Saturday,10:46pm,B737Max,86.40,52,Wednesday,93,TRUE,0.28,0.00,0.00
10/21/23,Saturday,10:46pm,B737Max,86.81,51,Thursday,93,FALSE,0.13,0.28,0.00
10/21/23,Saturday,10:46pm,B737Max,86.21,50,Friday,93,FALSE,0.00,0.13,0.28
10/21/23,Saturday,10:46pm,B737Max,84.89,49,Saturday,93,FALSE,0.00,0.00,0.13
10/21/23,Saturday,10:46pm,B737Max,83.45,48,Sunday,93,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:46pm,B737Max,84.12,47,Monday,93,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:46pm,B737Max,84.80,46,Tuesday,93,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:46pm,B737Max,84.46,45,Wednesday,84,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:46pm,B737Max,84.03,44,Thursday,63,FALSE,-0.10,0.00,0.00
10/21/23,Saturday,10:46pm,B737Max,83.21,43,Friday,93,TRUE,-0.25,-0.10,0.00
10/21/23,Saturday,10:46pm,B737Max,83.36,42,Saturday,93,FALSE,0.48,-0.25,-0.10
10/21/23,Saturday,10:46pm,B737Max,84.48,41,Sunday,93,FALSE,0.00,0.48,-0.25
10/21/23,Saturday,10:46pm,B737Max,84.42,40,Monday,93,FALSE,0.00,0.00,0.48
10/21/23,Saturday,10:46pm,B737Max,85.49,39,Tuesday,93,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:46pm,B737Max,85.86,38,Wednesday,93,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:46pm,B737Max,86.86,37,Thursday,93,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:46pm,B737Max,88.55,36,Friday,93,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:46pm,B737Max,89.00,35,Saturday,93,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:46pm,B737Max,90.04,34,Sunday,93,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:46pm,B737Max,90.60,33,Monday,93,FALSE,0.00,0.00,0.00
10/21/23,Saturday,10:46pm,B737Max,89.92,32,Tuesday,93,FALSE,0.00,0.00,0.00
